Date,Product type,SKU,Price,Availability,Number of products sold,Revenue generated,Customer demographics,Stock levels,Procurement lead time,Shipping times,Shipping carriers,Shipping costs,Supplier name,Location,Manufacturing lead time,Manufacturing costs,is_weekend,day_of_week,month,quarter,year,day_of_year,week_of_year,is_month_end,is_quarter_end,is_event_active,active_event,seasonal_multiplier
2023-12-04,haircare,SKU011,32.4,93,530,17172.0,Female,530,22,3,Standard,29.53,Supplier_6,Chennai,7,20.84,0,0,12,4,2023,338,49,0,0,1,Christmas,0.6046
2023-12-05,haircare,SKU011,32.6,100,446,14539.6,Female,566,4,2,Express,27.07,Supplier_3,Chennai,20,17.99,0,1,12,4,2023,339,49,0,0,1,Christmas,0.5529
2023-12-06,haircare,SKU011,85.89,94,414,35558.46,Male,414,24,2,Economy,14.63,Supplier_3,Mumbai,9,36.18,0,2,12,4,2023,340,49,0,0,1,Christmas,0.5622
2023-12-07,haircare,SKU011,27.98,93,530,14829.4,Female,530,17,4,Premium,22.33,Supplier_4,Delhi,18,16.97,0,3,12,4,2023,341,49,0,0,1,Christmas,0.6353
2023-12-08,haircare,SKU011,75.28,95,343,25821.04,Female,343,17,3,Premium,17.61,Supplier_3,Chennai,9,29.29,0,4,12,4,2023,342,49,0,0,1,Christmas,0.6465
2023-12-09,haircare,SKU011,57.82,97,484,27984.88,Female,484,23,6,Standard,22.06,Supplier_4,Chennai,9,25.55,1,5,12,4,2023,343,49,0,0,1,Christmas,0.8556
2023-12-10,haircare,SKU011,41.58,90,561,23326.38,Male,561,24,7,Premium,18.38,Supplier_4,Pune,5,24.6,1,6,12,4,2023,344,49,0,0,1,Christmas,0.7641
2023-12-11,haircare,SKU011,73.86,86,399,29470.14,Unisex,399,19,5,Express,21.54,Supplier_1,Kolkata,20,33.26,0,0,12,4,2023,345,50,0,0,1,Christmas,0.6486
2023-12-12,haircare,SKU011,81.7,95,470,38399.0,Female,470,17,6,Standard,13.88,Supplier_2,Delhi,15,38.38,0,1,12,4,2023,346,50,0,0,1,Christmas,0.5948
2023-12-13,haircare,SKU011,92.72,98,406,37644.32,Female,406,20,8,Economy,23.5,Supplier_6,Chennai,6,44.6,0,2,12,4,2023,347,50,0,0,1,Christmas,0.6062
2023-12-14,haircare,SKU011,89.24,88,356,31769.44,Female,356,23,6,Economy,11.49,Supplier_5,Kolkata,7,41.99,0,3,12,4,2023,348,50,0,0,1,Christmas,0.6866
2023-12-15,haircare,SKU011,77.24,85,315,24330.6,Female,315,13,7,Standard,27.9,Supplier_7,Bangalore,19,46.53,0,4,12,4,2023,349,50,0,0,1,Christmas,0.6999
2023-12-16,haircare,SKU011,67.09,96,422,28311.98,Male,422,9,5,Premium,20.11,Supplier_7,Kolkata,15,24.48,1,5,12,4,2023,350,50,0,0,1,Christmas,0.9765
2023-12-17,haircare,SKU011,43.5,92,416,18096.0,Unisex,416,20,2,Express,26.22,Supplier_6,Bangalore,17,24.02,1,6,12,4,2023,351,50,0,0,1,Christmas,0.9191
2023-12-18,haircare,SKU011,83.75,86,338,28307.5,Unisex,338,24,8,Economy,24.52,Supplier_3,Pune,10,41.21,0,0,12,4,2023,352,51,0,0,1,Christmas,0.781
2023-12-19,haircare,SKU011,102.99,90,574,59116.26,Female,574,14,7,Express,16.75,Supplier_6,Kolkata,12,64.32,0,1,12,4,2023,353,51,0,0,1,Christmas,0.7167
2023-12-20,haircare,SKU011,81.68,92,479,39124.72,Unisex,479,15,7,Standard,9.08,Supplier_3,Delhi,19,50.95,0,2,12,4,2023,354,51,0,0,1,Christmas,0.7308
2023-12-21,haircare,SKU011,48.38,87,460,22254.8,Male,460,17,7,Express,18.57,Supplier_3,Chennai,7,22.81,0,3,12,4,2023,355,51,0,0,1,Christmas,0.8278
2023-12-22,haircare,SKU011,77.62,95,422,32755.64,Unisex,422,20,1,Express,15.08,Supplier_7,Delhi,14,45.69,0,4,12,4,2023,356,51,0,0,1,Christmas,0.8439
2023-12-23,haircare,SKU011,33.78,96,487,16450.86,Male,487,23,2,Standard,13.89,Supplier_4,Chennai,20,18.03,1,5,12,4,2023,357,51,0,0,1,Christmas,1.1183
2023-12-24,haircare,SKU011,22.57,95,627,14151.39,Male,627,17,5,Express,18.57,Supplier_5,Bangalore,12,9.4,1,6,12,4,2023,358,51,0,0,1,Christmas,1.0521
2023-12-25,haircare,SKU011,38.84,88,390,15147.6,Unisex,390,25,7,Express,21.36,Supplier_1,Kolkata,6,19.06,0,0,12,4,2023,359,52,0,0,1,Christmas,0.8934
2023-12-26,haircare,SKU011,103.35,86,579,59839.65,Unisex,579,14,8,Standard,19.39,Supplier_7,Delhi,7,56.15,0,1,12,4,2023,360,52,0,0,1,Christmas,0.8192
2023-12-27,haircare,SKU011,111.54,93,327,36473.58,Unisex,327,23,6,Economy,27.94,Supplier_4,Chennai,6,51.66,0,2,12,4,2023,361,52,0,0,1,Christmas,0.8345
2023-12-28,haircare,SKU011,37.44,91,431,16136.64,Male,431,8,5,Premium,20.37,Supplier_3,Kolkata,16,18.76,0,3,12,4,2023,362,52,1,1,1,Christmas,1.0859
2023-12-29,haircare,SKU011,63.99,88,491,31419.09,Female,491,11,7,Standard,28.92,Supplier_1,Kolkata,8,31.6,0,4,12,4,2023,363,52,1,1,1,Christmas,1.1055
2023-12-30,haircare,SKU011,71.92,94,334,24021.28,Female,334,17,1,Economy,22.38,Supplier_2,Kolkata,10,45.24,1,5,12,4,2023,364,52,1,1,1,Christmas,1.4629
2023-12-31,haircare,SKU011,54.44,87,468,25477.92,Female,468,18,2,Standard,9.3,Supplier_4,Kolkata,17,31.88,1,6,12,4,2023,365,52,1,1,1,Christmas,1.3741
2023-01-01,suncare,SKU012,63.22,93,55,3477.1,Unisex,512,7,3,Standard,22.24,Supplier_1,Chennai,6,26.08,1,6,1,1,2023,1,52,0,0,1,New Year,0.4028
2023-01-02,suncare,SKU012,51.87,85,49,2541.63,Unisex,534,5,2,Economy,21.23,Supplier_7,Chennai,9,28.79,0,0,1,1,2023,2,1,0,0,1,New Year,0.3413
2023-01-03,suncare,SKU012,66.09,88,38,2511.42,Unisex,287,5,8,Economy,16.61,Supplier_4,Mumbai,12,39.55,0,1,1,1,2023,3,1,0,0,1,New Year,0.3123
2023-01-04,suncare,SKU012,28.94,86,36,1041.84,Male,635,13,4,Express,23.5,Supplier_6,Chennai,18,12.81,0,2,1,1,2023,4,1,0,0,1,New Year,0.3
2023-01-05,suncare,SKU012,88.56,98,42,3719.52,Female,546,11,8,Premium,20.19,Supplier_1,Chennai,15,36.03,0,3,1,1,2023,5,1,0,0,1,New Year,0.3257
2023-01-06,suncare,SKU012,71.04,92,44,3125.76,Male,557,4,3,Express,18.48,Supplier_6,Chennai,10,28.92,0,4,1,1,2023,6,1,0,0,1,New Year,0.3307
2023-01-07,suncare,SKU012,86.11,85,53,4563.83,Male,269,13,8,Economy,24.66,Supplier_1,Bangalore,18,51.4,1,5,1,1,2023,7,1,0,0,1,New Year,0.4364
2023-01-08,suncare,SKU012,44.52,88,52,2315.04,Male,500,13,2,Premium,26.33,Supplier_3,Chennai,10,18.74,1,6,1,1,2023,8,1,0,0,1,New Year,0.4088
2023-01-09,suncare,SKU012,118.62,93,121,14353.02,Male,274,10,4,Premium,15.39,Supplier_4,Bangalore,16,63.73,0,0,1,1,2023,9,2,0,0,1,New Year,0.3456
2023-01-10,suncare,SKU012,99.27,92,36,3573.72,Male,635,16,7,Premium,20.34,Supplier_7,Delhi,15,57.44,0,1,1,1,2023,10,2,0,0,1,New Year,0.3
2023-01-11,suncare,SKU012,73.72,85,38,2801.36,Male,637,11,2,Express,22.17,Supplier_2,Kolkata,14,45.82,0,2,1,1,2023,11,2,0,0,1,New Year,0.3037
2023-01-12,suncare,SKU012,44.15,100,50,2207.5,Male,468,15,6,Premium,8.64,Supplier_7,Mumbai,10,20.21,0,3,1,1,2023,12,2,0,0,1,New Year,0.3419
2023-01-13,suncare,SKU012,46.78,92,44,2058.32,Female,566,24,5,Express,21.93,Supplier_1,Kolkata,5,16.52,0,4,1,1,2023,13,2,0,0,1,New Year,0.3463
2023-01-14,suncare,SKU012,25.39,99,60,1523.4,Unisex,443,11,5,Premium,11.56,Supplier_2,Delhi,5,11.28,1,5,1,1,2023,14,2,0,0,1,New Year,0.4558
2023-01-15,suncare,SKU012,88.21,89,61,5380.81,Male,643,7,3,Economy,20.77,Supplier_1,Pune,11,48.62,1,6,1,1,2023,15,2,0,0,1,New Year,0.4258
2023-01-16,suncare,SKU012,33.15,100,54,1790.1,Unisex,458,15,5,Economy,19.11,Supplier_6,Bangalore,17,20.61,0,0,1,1,2023,16,3,0,0,1,New Year,0.3779
2023-01-17,suncare,SKU012,100.83,93,45,4537.35,Male,314,18,7,Express,15.38,Supplier_6,Kolkata,14,54.23,0,1,1,1,2023,17,3,0,0,1,New Year,0.3439
2023-01-18,suncare,SKU012,33.8,92,48,1622.4,Female,344,8,7,Premium,25.21,Supplier_1,Mumbai,18,17.61,0,2,1,1,2023,18,3,0,0,1,New Year,0.3477
2023-01-19,suncare,SKU012,97.85,94,54,5283.9,Female,575,13,3,Express,29.18,Supplier_2,Mumbai,16,44.58,0,3,1,1,2023,19,3,0,0,1,New Year,0.3903
2023-01-20,suncare,SKU012,94.84,87,50,4742.0,Female,638,10,1,Express,16.75,Supplier_4,Chennai,5,43.19,0,4,1,1,2023,20,3,0,0,1,New Year,0.3942
2023-01-21,suncare,SKU012,113.41,90,70,7938.7,Unisex,557,23,4,Standard,26.36,Supplier_5,Bangalore,17,44.87,1,5,1,1,2023,21,3,0,0,1,New Year,0.5174
2023-01-22,suncare,SKU012,93.67,89,71,6650.57,Female,575,14,1,Economy,14.96,Supplier_3,Kolkata,17,41.54,1,6,1,1,2023,22,3,0,0,1,New Year,0.482
2023-01-23,suncare,SKU012,116.29,91,55,6395.95,Female,553,24,8,Premium,25.89,Supplier_2,Bangalore,5,62.91,0,0,1,1,2023,23,4,0,0,1,New Year,0.4052
2023-01-24,suncare,SKU012,18.15,97,51,925.65,Male,481,22,5,Premium,27.64,Supplier_2,Kolkata,9,9.55,0,1,1,1,2023,24,4,0,0,1,New Year,0.3677
2023-01-25,suncare,SKU012,83.59,92,54,4513.86,Male,546,16,2,Express,10.29,Supplier_2,Kolkata,17,32.3,0,2,1,1,2023,25,4,0,0,1,New Year,0.3706
2023-01-26,suncare,SKU012,62.37,89,56,3492.72,Male,341,17,6,Economy,22.26,Supplier_5,Chennai,14,23.61,0,3,1,1,2023,26,4,0,0,1,New Year,0.4149
2023-01-27,suncare,SKU012,37.5,87,51,1912.5,Unisex,513,24,7,Express,27.83,Supplier_2,Kolkata,17,16.24,0,4,1,1,2023,27,4,0,0,1,New Year,0.4179
2023-01-28,suncare,SKU012,81.52,100,94,7662.88,Female,497,21,1,Standard,14.91,Supplier_5,Kolkata,18,35.94,1,5,1,1,2023,28,4,1,0,1,New Year,0.629
2023-01-29,suncare,SKU012,88.97,95,80,7117.6,Male,287,7,8,Premium,9.92,Supplier_7,Chennai,10,37.84,1,6,1,1,2023,29,4,1,0,1,New Year,0.5843
2023-01-30,suncare,SKU012,48.22,99,75,3616.5,Unisex,364,15,4,Standard,16.71,Supplier_4,Mumbai,5,26.96,0,0,1,1,2023,30,5,1,0,1,New Year,0.4898
2023-01-31,suncare,SKU012,78.51,89,75,5888.25,Male,631,8,7,Standard,8.48,Supplier_6,Chennai,6,44.15,0,1,1,1,2023,31,5,1,0,1,New Year,0.4433
2023-02-01,suncare,SKU012,92.34,87,62,5725.08,Female,495,24,4,Express,10.84,Supplier_1,Chennai,19,46.35,0,2,2,1,2023,32,5,0,0,1,Winter Sale,0.4262
2023-02-02,suncare,SKU012,102.04,96,73,7448.92,Male,568,3,6,Economy,12.93,Supplier_4,Kolkata,12,41.2,0,3,2,1,2023,33,5,0,0,1,Winter Sale,0.4758
2023-02-03,suncare,SKU012,21.1,86,76,1603.6,Male,414,23,3,Standard,9.26,Supplier_5,Chennai,11,9.67,0,4,2,1,2023,34,5,0,0,1,Winter Sale,0.4779
2023-02-04,suncare,SKU012,37.81,97,104,3932.24,Unisex,613,12,4,Express,28.58,Supplier_7,Delhi,20,15.52,1,5,2,1,2023,35,5,0,0,1,Winter Sale,0.567
2023-02-05,suncare,SKU012,19.74,98,84,1658.16,Male,283,14,2,Premium,28.4,Supplier_3,Chennai,11,11.26,1,6,2,1,2023,36,5,0,0,1,Winter Sale,0.5253
2023-02-06,suncare,SKU012,70.14,88,39,2735.46,Male,291,10,7,Economy,17.07,Supplier_3,Delhi,16,32.04,0,0,2,1,2023,37,6,0,0,0,None,0.4391
2023-02-07,suncare,SKU012,117.51,98,72,8460.72,Female,302,23,1,Economy,12.81,Supplier_2,Chennai,16,64.08,0,1,2,1,2023,38,6,0,0,1,Valentine's Day,0.3964
2023-02-08,suncare,SKU012,62.14,95,79,4909.06,Male,569,23,8,Economy,20.91,Supplier_4,Chennai,10,36.68,0,2,2,1,2023,39,6,0,0,1,Valentine's Day,0.3974
2023-02-09,suncare,SKU012,112.96,95,75,8472.0,Female,361,17,1,Premium,8.37,Supplier_7,Bangalore,18,63.64,0,3,2,1,2023,40,6,0,0,1,Valentine's Day,0.4424
2023-02-10,suncare,SKU012,23.24,94,78,1812.72,Female,365,17,2,Economy,22.69,Supplier_4,Pune,9,8.78,0,4,2,1,2023,41,6,0,0,1,Valentine's Day,0.4211
2023-02-11,suncare,SKU012,45.79,94,108,4945.32,Female,581,13,4,Standard,17.92,Supplier_5,Pune,5,19.4,1,5,2,1,2023,42,6,0,0,1,Valentine's Day,0.5482
2023-02-12,suncare,SKU012,54.03,95,106,5727.18,Unisex,492,6,4,Standard,24.38,Supplier_7,Bangalore,11,18.94,1,6,2,1,2023,43,6,0,0,1,Valentine's Day,0.5065
2023-02-13,suncare,SKU012,103.53,96,105,10870.65,Female,300,16,1,Economy,27.71,Supplier_3,Bangalore,8,66.38,0,0,2,1,2023,44,7,0,0,1,Valentine's Day,0.4224
2023-02-14,suncare,SKU012,49.05,98,85,4169.25,Unisex,509,5,5,Standard,11.65,Supplier_6,Delhi,10,24.44,0,1,2,1,2023,45,7,0,0,1,Valentine's Day,0.3803
2023-02-15,suncare,SKU012,108.57,100,78,8468.46,Unisex,347,10,1,Standard,15.33,Supplier_7,Pune,16,47.51,0,2,2,1,2023,46,7,0,0,1,Valentine's Day,0.3803
2023-02-16,suncare,SKU012,46.64,97,171,7975.44,Unisex,465,8,3,Standard,27.53,Supplier_3,Pune,18,19.33,0,3,2,1,2023,47,7,0,0,1,Valentine's Day,0.4447
2023-02-17,suncare,SKU012,91.93,86,71,6527.03,Male,447,18,7,Express,15.23,Supplier_6,Delhi,14,36.74,0,4,2,1,2023,48,7,0,0,1,Valentine's Day,0.4445
2023-02-18,suncare,SKU012,32.69,90,101,3301.69,Unisex,386,11,6,Express,28.86,Supplier_2,Chennai,9,13.77,1,5,2,1,2023,49,7,0,0,1,Valentine's Day,0.5773
2023-02-19,suncare,SKU012,102.06,99,93,9491.58,Unisex,431,13,6,Economy,22.66,Supplier_2,Delhi,20,56.96,1,6,2,1,2023,50,7,0,0,1,Valentine's Day,0.5322
2023-02-20,suncare,SKU012,38.78,93,88,3412.64,Male,430,13,3,Economy,20.71,Supplier_3,Bangalore,7,18.39,0,0,2,1,2023,51,8,0,0,1,Valentine's Day,0.4428
2023-02-21,suncare,SKU012,34.63,96,79,2735.77,Female,369,5,2,Premium,22.71,Supplier_2,Delhi,5,14.12,0,1,2,1,2023,52,8,0,0,1,Valentine's Day,0.3978
2023-02-22,suncare,SKU012,35.58,99,47,1672.26,Female,340,21,7,Economy,23.3,Supplier_4,Delhi,16,14.66,0,2,2,1,2023,53,8,0,0,0,None,0.397
2023-02-23,suncare,SKU012,56.21,96,42,2360.82,Male,255,18,7,Economy,14.37,Supplier_2,Delhi,13,22.87,0,3,2,1,2023,54,8,0,0,0,None,0.4401
2023-02-24,suncare,SKU012,103.85,98,10,1038.5,Male,335,9,4,Premium,16.27,Supplier_3,Mumbai,19,63.54,0,4,2,1,2023,55,8,0,0,0,None,0.4389
2023-02-25,suncare,SKU012,15.39,92,64,984.96,Male,314,6,1,Economy,8.22,Supplier_7,Kolkata,12,9.32,1,5,2,1,2023,56,8,0,0,0,None,0.5689
2023-02-26,suncare,SKU012,88.8,94,53,4706.4,Female,248,9,7,Economy,17.16,Supplier_3,Kolkata,7,54.03,1,6,2,1,2023,57,8,0,0,0,None,0.5235
2023-02-27,suncare,SKU012,26.04,97,52,1354.08,Unisex,198,20,6,Premium,20.81,Supplier_6,Chennai,5,10.34,0,0,2,1,2023,58,9,0,0,0,None,0.4347
2023-02-28,suncare,SKU012,110.06,93,54,5943.24,Unisex,398,15,5,Economy,29.72,Supplier_1,Chennai,5,64.97,0,1,2,1,2023,59,9,1,0,0,None,0.4483
2023-03-01,suncare,SKU012,46.73,95,367,17149.91,Male,618,14,5,Economy,25.11,Supplier_7,Chennai,18,21.68,0,2,3,1,2023,60,9,0,0,1,Holi,3.0
2023-03-02,suncare,SKU012,111.25,90,434,48282.5,Unisex,585,25,1,Standard,12.03,Supplier_6,Kolkata,18,69.85,0,3,3,1,2023,61,9,0,0,1,Holi,3.0
2023-03-03,suncare,SKU012,60.0,94,423,25380.0,Male,565,23,2,Express,29.67,Supplier_1,Mumbai,10,22.21,0,4,3,1,2023,62,9,0,0,1,Holi,3.0
2023-03-04,suncare,SKU012,102.78,98,419,43064.82,Unisex,530,13,3,Premium,10.69,Supplier_1,Delhi,13,62.19,1,5,3,1,2023,63,9,0,0,1,Holi,3.0
2023-03-05,suncare,SKU012,47.47,97,371,17611.37,Female,549,6,5,Standard,22.0,Supplier_4,Delhi,8,30.72,1,6,3,1,2023,64,9,0,0,1,Holi,3.0
2023-03-06,suncare,SKU012,105.18,98,395,41546.1,Unisex,587,25,3,Standard,11.24,Supplier_7,Mumbai,5,59.3,0,0,3,1,2023,65,10,0,0,1,Holi,3.0
2023-03-07,suncare,SKU012,65.06,95,342,22250.52,Unisex,559,8,5,Economy,22.88,Supplier_6,Chennai,8,39.82,0,1,3,1,2023,66,10,0,0,1,Holi,3.0
2023-03-08,suncare,SKU012,66.82,85,423,28264.86,Unisex,487,13,8,Express,19.72,Supplier_7,Bangalore,20,37.77,0,2,3,1,2023,67,10,0,0,1,Holi,3.0
2023-03-09,suncare,SKU012,55.39,86,450,24925.5,Female,453,4,4,Standard,19.79,Supplier_6,Pune,13,35.46,0,3,3,1,2023,68,10,0,0,1,Holi,3.0
2023-03-10,suncare,SKU012,68.51,89,274,18771.74,Unisex,274,19,2,Premium,10.22,Supplier_5,Kolkata,8,39.83,0,4,3,1,2023,69,10,0,0,1,Holi,3.0
2023-03-11,suncare,SKU012,23.5,85,512,12032.0,Female,598,3,1,Standard,8.06,Supplier_4,Delhi,8,13.16,1,5,3,1,2023,70,10,0,0,1,Holi,3.0
2023-03-12,suncare,SKU012,97.19,92,501,48692.19,Male,501,9,6,Economy,26.19,Supplier_1,Delhi,20,56.91,1,6,3,1,2023,71,10,0,0,1,Holi,3.0
2023-03-13,suncare,SKU012,56.22,89,284,15966.48,Unisex,284,18,1,Standard,17.84,Supplier_1,Delhi,13,29.95,0,0,3,1,2023,72,11,0,0,1,Holi,3.0
2023-03-14,suncare,SKU012,92.72,90,436,40425.92,Unisex,436,15,1,Express,21.07,Supplier_3,Delhi,9,46.82,0,1,3,1,2023,73,11,0,0,1,Holi,3.0
2023-03-15,suncare,SKU012,40.38,87,468,18897.84,Unisex,513,15,8,Standard,20.05,Supplier_1,Chennai,8,25.6,0,2,3,1,2023,74,11,0,0,1,Holi,3.0
2023-03-16,suncare,SKU012,52.4,85,375,19650.0,Male,427,22,6,Standard,25.98,Supplier_5,Pune,20,27.29,0,3,3,1,2023,75,11,0,0,1,Holi,3.0
2023-03-17,suncare,SKU012,15.48,87,436,6749.28,Male,490,9,2,Express,24.05,Supplier_4,Pune,17,6.7,0,4,3,1,2023,76,11,0,0,1,Holi,3.0
2023-03-18,suncare,SKU012,87.3,91,397,34658.1,Male,578,21,2,Express,27.71,Supplier_5,Chennai,8,42.31,1,5,3,1,2023,77,11,0,0,1,Holi,3.0
2023-03-19,suncare,SKU012,56.33,86,467,26306.11,Male,494,12,2,Express,25.82,Supplier_7,Delhi,8,25.54,1,6,3,1,2023,78,11,0,0,1,Holi,3.0
2023-03-20,suncare,SKU012,107.84,91,382,41194.88,Female,387,9,7,Economy,16.9,Supplier_7,Delhi,8,41.83,0,0,3,1,2023,79,12,0,0,1,Holi,3.0
2023-03-21,suncare,SKU012,63.95,85,351,22446.45,Male,351,12,1,Express,8.26,Supplier_5,Mumbai,15,31.39,0,1,3,1,2023,80,12,0,0,1,Holi,3.0
2023-03-22,suncare,SKU012,33.78,87,275,9289.5,Female,275,12,7,Economy,15.48,Supplier_6,Bangalore,6,21.06,0,2,3,1,2023,81,12,0,0,1,Holi,3.0
2023-03-23,suncare,SKU012,46.62,89,362,16876.44,Female,534,8,7,Economy,19.62,Supplier_3,Pune,7,19.46,0,3,3,1,2023,82,12,0,0,1,Holi,3.0
2023-03-24,suncare,SKU012,42.45,99,365,15494.25,Male,365,6,6,Standard,9.69,Supplier_2,Mumbai,20,16.49,0,4,3,1,2023,83,12,0,0,1,Holi,3.0
2023-03-25,suncare,SKU012,26.3,86,367,9652.1,Female,367,15,2,Economy,14.56,Supplier_1,Chennai,15,14.13,1,5,3,1,2023,84,12,0,0,1,Holi,3.0
2023-03-26,suncare,SKU012,98.7,90,383,37802.1,Unisex,542,5,5,Economy,26.97,Supplier_6,Delhi,18,39.81,1,6,3,1,2023,85,12,0,0,1,Holi,3.0
2023-03-27,suncare,SKU012,37.16,94,375,13935.0,Unisex,375,23,2,Premium,14.05,Supplier_7,Mumbai,6,15.5,0,0,3,1,2023,86,13,0,0,1,Holi,3.0
2023-03-28,suncare,SKU012,47.56,88,348,16550.88,Female,348,3,4,Standard,22.11,Supplier_6,Mumbai,14,18.88,0,1,3,1,2023,87,13,1,1,1,Holi,3.0
2023-03-29,suncare,SKU012,98.65,88,289,28509.85,Male,289,3,1,Premium,17.05,Supplier_3,Mumbai,5,55.78,0,2,3,1,2023,88,13,1,1,1,Holi,3.0
2023-03-30,suncare,SKU012,117.67,96,426,50127.42,Unisex,434,12,8,Express,9.42,Supplier_7,Kolkata,15,55.36,0,3,3,1,2023,89,13,1,1,1,Holi,3.0
2023-03-31,suncare,SKU012,93.18,96,321,29910.78,Unisex,321,14,3,Standard,26.46,Supplier_1,Mumbai,8,37.05,0,4,3,1,2023,90,13,1,1,1,Holi,3.0
2023-04-01,suncare,SKU012,80.25,100,523,41970.75,Female,618,23,6,Standard,15.42,Supplier_7,Bangalore,14,33.79,1,5,4,2,2023,91,13,0,0,1,Eid,3.0
2023-04-02,suncare,SKU012,55.76,97,380,21188.8,Unisex,380,11,1,Economy,28.78,Supplier_6,Chennai,12,32.02,1,6,4,2,2023,92,13,0,0,1,Eid,3.0
2023-04-03,suncare,SKU012,103.0,93,279,28737.0,Male,279,3,2,Standard,29.64,Supplier_1,Chennai,10,42.16,0,0,4,2,2023,93,14,0,0,1,Eid,3.0
2023-04-04,suncare,SKU012,59.13,91,472,27909.36,Female,573,15,7,Premium,10.6,Supplier_2,Mumbai,5,36.14,0,1,4,2,2023,94,14,0,0,1,Eid,3.0
2023-04-05,suncare,SKU012,111.9,96,404,45207.6,Male,533,15,5,Express,18.82,Supplier_6,Delhi,7,56.62,0,2,4,2,2023,95,14,0,0,1,Eid,3.0
2023-04-06,suncare,SKU012,101.77,98,349,35517.73,Male,349,23,4,Express,16.79,Supplier_3,Kolkata,19,40.39,0,3,4,2,2023,96,14,0,0,1,Eid,3.0
2023-04-07,suncare,SKU012,76.26,92,306,23335.56,Male,306,9,8,Standard,20.53,Supplier_2,Chennai,13,47.33,0,4,4,2,2023,97,14,0,0,1,Eid,3.0
2023-04-08,suncare,SKU012,20.94,88,414,8669.16,Unisex,414,23,2,Economy,16.16,Supplier_6,Bangalore,9,11.58,1,5,4,2,2023,98,14,0,0,1,Eid,3.0
2023-04-09,suncare,SKU012,85.65,100,479,41026.35,Unisex,479,13,5,Premium,25.07,Supplier_5,Mumbai,8,50.28,1,6,4,2,2023,99,14,0,0,1,Eid,3.0
2023-04-10,suncare,SKU012,35.33,93,386,13637.38,Unisex,386,3,2,Economy,19.72,Supplier_1,Chennai,17,20.79,0,0,4,2,2023,100,15,0,0,1,Eid,3.0
2023-04-11,suncare,SKU012,71.76,97,433,31072.08,Unisex,617,7,8,Express,10.91,Supplier_4,Pune,11,37.53,0,1,4,2,2023,101,15,0,0,1,Eid,2.9309
2023-04-12,suncare,SKU012,64.97,94,437,28391.89,Male,647,16,2,Express,22.91,Supplier_3,Kolkata,16,35.92,0,2,4,2,2023,102,15,0,0,1,Eid,2.9187
2023-04-13,suncare,SKU012,104.16,94,551,57392.16,Male,568,8,5,Express,10.11,Supplier_1,Pune,10,48.22,0,3,4,2,2023,103,15,0,0,1,Eid,3.0
2023-04-14,suncare,SKU012,80.47,92,452,36372.44,Female,568,18,5,Economy,18.97,Supplier_6,Mumbai,16,39.24,0,4,4,2,2023,104,15,0,0,1,Eid,3.0
2023-04-15,suncare,SKU012,30.94,88,422,13056.68,Female,422,6,6,Standard,19.37,Supplier_3,Bangalore,10,18.42,1,5,4,2,2023,105,15,0,0,1,Eid,3.0
2023-04-16,suncare,SKU012,100.13,88,470,47061.1,Male,643,13,8,Express,28.13,Supplier_4,Bangalore,5,46.23,1,6,4,2,2023,106,15,0,0,1,Eid,3.0
2023-04-17,suncare,SKU012,43.69,88,418,18262.42,Unisex,418,24,7,Express,24.04,Supplier_4,Kolkata,9,17.35,0,0,4,2,2023,107,16,0,0,1,Eid,3.0
2023-04-18,suncare,SKU012,66.1,94,375,24787.5,Unisex,375,3,6,Economy,29.14,Supplier_4,Mumbai,18,31.54,0,1,4,2,2023,108,16,0,0,1,Eid,3.0
2023-04-19,suncare,SKU012,86.38,93,601,51914.38,Male,601,20,6,Premium,8.87,Supplier_1,Kolkata,6,36.32,0,2,4,2,2023,109,16,0,0,1,Eid,2.999
2023-04-20,suncare,SKU012,35.8,87,374,13389.2,Female,374,9,8,Express,15.16,Supplier_7,Bangalore,9,15.94,0,3,4,2,2023,110,16,0,0,1,Eid,3.0
2023-04-21,suncare,SKU012,28.34,89,595,16862.3,Female,595,17,5,Standard,23.39,Supplier_1,Kolkata,9,10.37,0,4,4,2,2023,111,16,0,0,1,Eid,3.0
2023-04-22,suncare,SKU012,57.92,87,300,17376.0,Female,300,4,5,Premium,22.71,Supplier_1,Chennai,14,30.92,1,5,4,2,2023,112,16,0,0,1,Eid,3.0
2023-04-23,suncare,SKU012,68.72,97,390,26800.8,Unisex,390,4,4,Express,14.97,Supplier_3,Bangalore,19,42.91,1,6,4,2,2023,113,16,0,0,1,Eid,3.0
2023-04-24,suncare,SKU012,113.39,88,335,37985.65,Female,335,11,5,Express,23.71,Supplier_5,Mumbai,16,72.25,0,0,4,2,2023,114,17,0,0,1,Eid,3.0
2023-04-25,suncare,SKU012,50.08,91,344,17227.52,Male,344,18,6,Express,12.63,Supplier_4,Mumbai,11,21.08,0,1,4,2,2023,115,17,0,0,1,Eid,2.9586
2023-04-26,suncare,SKU012,108.7,85,530,57611.0,Unisex,530,4,4,Express,20.9,Supplier_2,Pune,19,51.5,0,2,4,2,2023,116,17,0,0,1,Eid,2.9536
2023-04-27,suncare,SKU012,102.07,100,408,41644.56,Female,408,20,7,Express,26.54,Supplier_4,Bangalore,5,48.5,0,3,4,2,2023,117,17,0,0,1,Eid,3.0
